time,acc_x_1,acc_y_1,acc_z_1_1,acc_x_2,acc_y_2,acc_z_1_2,gyro_1_1,gyro_2_1,gyro_3_1,gyro_1_2,gyro_2_2,gyro_3_2,altitude,temperature
77.23104,4.922478,2.5306716,0.9672576,5.525816,3.600879,0,-2.434135,-2.434135,1.1106152,-2.556974,-2.556974,1.110882,13.84023,28.0459
77.547,6.799532,0.04309562,0.03830722,5.24809,2.762908,0,0.09592654,0.09592654,0.6483032,0.02637979,0.02637979,0.689072,13.755676,28.06562
77.859,1.8483236,4.941632,2.214636,0.3303998,2.604891,0,0.0170536,0.0170536,-0.2704594,0.03517304,0.03517304,-0.2685942,13.82702,28.08047
78.17402,0.3471592,9.83059,0.995988,9.88566,5.09486,0,1.2343876,1.2343876,0.3581256,0.8277658,0.8277658,0.567032,14.051616,28.06562
78.49104,7.517792,1.7669208,1.225831,0.01915361,0.617704,0,0.06888054,0.06888054,0.5938114,0.0682144,0.0682144,0.5457152,14.22072,28.04336
78.805,0.3351882,4.912902,1.235408,0.4237737,3.983952,0,0.0724778,0.0724778,0.6140628,0.10232158,0.10232158,0.6143294,16.0386,28.033592
79.12098,1.3024456,0.0,0.1532289,1.4173676,0.004788404,0,1.287547,1.287547,-1.085568,1.093562,1.093562,-1.086101,18.13921,28.031052
79.58198,0.995988,5.058948,3.064578,1.005565,4.922478,0,2.338474,2.338474,0.0682144,2.191521,2.191521,0.01811945,20.41949,28.01875
79.89302,0.7685388,0.2992752,0.03351882,0.2394202,4.96318,0,-0.4593814,-0.4593814,0.3346768,-0.4668422,-0.4668422,0.3657196,21.32315,28.04336
80.20698,0.960075,3.995922,0.9409212,0.6368576,5.535394,0,-0.2504747,-0.2504747,1.0080276,-0.3741134,-0.3741134,0.009192954,22.49368,28.050784
80.51704,0.004788404,0.002394202,0.3112462,1.235408,0.05027824,0,0.503614,0.503614,1.1278024,0.6000734,0.6000734,1.206675,24.43575,28.05586
80.833,0.02394202,3.466804,2.987964,0.3112462,3.399766,0,1.6771148,1.6771148,0.429804,1.6720516,1.6720516,0.4860276,25.1703,28.05586
81.14698,1.261744,1.283292,0.3830723,0.009576806,0.8140286,0,0.341738,0.341738,0.8891856,0.20477636,0.20477636,0.8185726,26.29591,28.05586
81.46504,0.9888054,5.889736,2.607286,0.0,5.056554,0,0.03730475,0.03730475,-0.8004536,0.07993878,0.07993878,-0.7947246,27.62233,28.048432
81.928,0.3926491,1.2282252,0.1197101,2.173935,5.51624,0,0.15135064,0.15135064,0.20490964,0.19078716,0.19078716,0.1510842,29.89205,28.00879
82.243,0.5363012,0.770933,2.470816,0.11492168,0.04070142,0,1.1020884,1.1020884,0.2216968,1.1449888,1.1449888,0.3948974,31.11542,28.01875
82.56404,0.03830722,3.1795,0.4022259,0.8810662,3.1914708,0,-1.210805,-1.210805,0.20744108,-1.2613,-1.2613,0.273124,32.49732,28.02109
82.883,1.8483236,6.14831,2.576161,1.460463,5.825093,0,0.3410721,0.3410721,0.11324654,0.00013323122,0.00013323122,0.12164012,33.68106,28.03848
83.202,0.7852982,5.901708,0.960075,0.002394202,0.3112462,0,-1.525098,-1.525098,0.0170536,-1.423975,-1.423975,0.0006661564,33.9083,28.033592
83.51704,0.3160346,5.535394,0.6248866,0.1532289,5.53779,0,0.02571363,0.02571363,-0.3909004,0.009859114,0.009859114,0.04290046,33.48554,28.01621
83.833,1.225831,0.19153616,0.3160346,0.002394202,0.07661446,0,1.381608,1.381608,0.2067749,1.372815,1.372815,0.0042634,36.71175,27.99883
84.155,0.3184288,5.736508,3.677493,0.22984332,5.377378,0,0.2739234,0.2739234,0.000532925,0.5730276,0.5730276,0.20464316,38.52964,27.99883
84.618,0.1532289,0.770933,0.1532289,0.1580173,0.1388637,0,0.4135498,0.4135498,-0.5413186,0.001332313,0.001332313,-0.680412,42.79955,27.98164
84.93098,7.37893,9.825802,0.0,7.3909,4.295198,0,1.915599,1.915599,1.1262036,1.8218036,1.8218036,2.217634,41.98308,27.99883
85.245,7.39569,1.922544,1.268927,8.58082,1.4748284,0,-4.365722,-4.365722,2.222697,-4.365722,-4.365722,1.6631256,42.06501,27.976568
85.563,0.08858548,0.6272808,-1.8243816,1.2282252,0.02873042,0,-0.674683,-0.674683,0.13962632,0.0362389,0.0362389,0.001465544,41.64224,27.976568
85.883,7.699754,0.08619126,0.7326258,7.673416,5.286396,0,0.606069,0.606069,0.618859,2.199913,2.199913,0.5799554,42.40586,27.95938
86.193,1.0031708,4.97994,-0.5913678,0.2705448,4.941632,0,0.4493889,0.4493889,0.1641409,0.3597243,0.3597243,0.136562,43.36236,27.92949
86.513,0.8283938,0.05027824,-1.0223244,1.2282252,6.014236,0,0.5563736,0.5563736,1.1004904,0.6016722,0.6016722,1.0982252,46.70218,27.93203
86.979,5.061343,5.5737,0.2753332,0.01915361,4.908114,0,1.125537,1.125537,-1.082637,1.180695,1.180695,-1.0455988,48.66276,27.9123
87.292,4.714182,0.06943186,0.6368576,0.009576806,0.0,0,-1.6366124,-1.6366124,1.227859,-1.9780844,-1.9780844,1.247311,50.26926,27.936916
87.605,0.6248866,6.138734,0.6512228,1.2665324,5.59525,0,-1.5646676,-1.5646676,2.325685,-1.5464144,-1.5464144,2.359926,51.19934,27.93203
87.922,6.29675,0.938527,-1.225831,6.694188,0.02154781,0,0.7503584,0.7503584,0.7162512,0.738101,0.738101,0.547847,50.94568,27.93203
88.229,2.298434,5.631162,0.007182604,0.6129156,5.592854,0,1.0999568,1.0999568,0.06848086,1.263165,1.263165,0.011191424,51.8467,27.89492
88.541,0.08379706,0.04070142,2.485181,1.2306196,0.1532289,0,0.03464012,0.03464012,0.09059728,0.03490658,0.03490658,0.07061256,54.55239,27.87265
88.85102,0.04788404,2.451662,0.01197101,0.08619126,2.451662,0,0.1364288,0.1364288,0.3964962,0.3069648,0.3069648,1.242781,55.00158,27.89004
89.16804,0.01915361,0.995988,2.454057,4.010288,0.806846,0,1.724545,1.724545,0.2767213,1.656597,1.656597,0.2735237,56.22759,27.89746
89.63204,3.983952,2.042254,1.393425,2.48997,4.905718,0,-1.6030384,-1.6030384,0.5457152,-1.63075,-1.63075,0.5799554,57.38491,27.88008
89.94502,0.10534488,6.512228,0.9193734,0.01197101,6.129156,0,-0.2728576,-0.2728576,0.000532925,-0.18745632,-0.18745632,0.0724778,56.93308,27.90723
90.25704,0.5482722,6.291962,0.6272808,0.0,6.445192,0,0.2729908,0.2729908,0.00439663,0.01012557,0.01012557,0.03437364,57.41398,27.90488
90.572,3.064578,6.473922,2.916138,3.141193,7.37414,0,0.2740567,0.2740567,0.09832466,0.2901776,0.2901776,0.2729908,59.44059,27.90235
90.886,1.244985,4.908114,2.470816,1.92015,4.960786,0,1.6387444,1.6387444,-1.3642884,1.6415424,1.6415424,-1.359758,59.44059,27.899808
91.197,2.837129,5.058948,5.075708,3.064578,5.058948,0,0.16680548,0.16680548,0.5819538,0.004529862,0.004529862,0.6151284,59.90563,27.90723
91.515,2.578555,0.3256114,0.8738836,0.7661446,0.19393036,0,-2.182861,-2.182861,0.5563736,-2.147554,-2.147554,0.5963432,60.52657,27.90976
91.973,0.0,0.9217676,1.2306196,0.1580173,0.6488286,0,0.2302236,0.2302236,0.6139296,0.004796325,0.004796325,0.02145023,59.95055,27.88496
92.292,0.07661446,7.364564,0.1340753,3.076549,7.40287,0,0.1364288,0.1364288,0.614196,0.15641348,0.15641348,0.5514442,56.77982,27.89238
92.603,2.954445,8.36055,0.004788404,2.4827876,8.717286,0,0.05875498,0.05875498,1.1468548,0.08633382,0.08633382,1.1884224,60.44202,27.8875
92.91902,4.96318,5.236119,-10.01734,7.58962,7.740454,0,0.283516,0.283516,0.6353798,0.3495988,0.3495988,0.070879,59.69425,27.88008
93.23298,1.268927,0.17717096,0.6631938,2.513912,0.6368576,0,-4.365722,-4.365722,1.0999568,-4.365722,-4.365722,0.6864074,58.35726,27.857816
93.542,0.9241618,6.363788,1.66397,0.6224924,6.11958,0,0.08593416,0.08593416,0.0,0.0682144,0.0682144,0.0,58.17495,27.85527
93.855,6.761226,4.934449,4.520252,6.133944,5.66947,0,0.0,0.0,0.0345069,0.0,0.0,0.07047934,57.879,27.85527
94.166,4.912902,4.596868,-2.432509,5.52103,0.0,0,0.04316691,0.04316691,2.460115,-1.3642884,-1.3642884,2.199913,57.72312,27.84551
94.633,1.2401964,3.677493,-1.187524,0.5650316,3.725377,0,0.5742264,0.5742264,0.09592654,0.6014056,0.6014056,0.6991976,58.1591,27.761324
94.952,6.744466,4.139574,1.556231,5.214572,3.524265,0,-0.6768146,-0.6768146,1.9227936,-1.0914304,-1.0914304,1.9185296,56.7217,27.761324
95.271,0.8834604,4.386178,0.344765,1.355118,0.4620809,0,0.5482464,0.5482464,-0.676282,0.5470474,0.5470474,0.04276723,57.28714,27.724216
95.591,5.303156,0.3256114,0.1747767,7.369354,0.9576808,0,1.2628984,1.2628984,0.001465544,1.091697,1.091697,0.029843792,56.25666,27.67969
95.904,1.2545616,4.905718,1.2282252,0.3112462,4.903324,0,1.1639076,1.1639076,1.168171,0.007460948,0.007460948,1.245179,58.0032,27.63496
96.217,0.1532289,4.982332,0.6512228,0.6153098,5.260062,0,0.716784,0.716784,0.0003996936,0.8528134,0.8528134,-1.493256,58.96234,27.6375
96.529,0.0,2.760515,2.451662,0.002394202,3.77805,0,2.805582,2.805582,-1.890818,2.747227,2.747227,-1.7719756,58.65319,27.68203
96.84602,0.0,4.299986,2.528277,0.3064578,3.718195,0,0.2755222,0.2755222,0.01798622,0.4008928,0.4008928,0.1449556,58.65319,27.689456
97.311,0.7278374,5.844246,2.461239,0.007182604,5.288792,0,-0.9144994,-0.9144994,0.11298008,-0.9772512,-0.9772512,0.1385605,58.75096,27.65723
97.62704,1.2401964,6.246472,0.9217676,0.07661446,4.903324,0,1.075709,1.075709,-0.3983615,0.10765084,0.10765084,-0.4050229,59.08918,27.70195
97.947,0.7781156,3.983952,0.629675,0.0,5.288792,0,2.202047,2.202047,-1.065717,2.182861,2.182861,-1.0914304,58.7219,27.71172
98.26704,1.0151416,4.649538,0.3639187,0.6919242,3.715801,0,-0.7670124,-0.7670124,0.4814977,-0.810712,-0.810712,0.05888822,58.891,27.724216
98.589,5.286396,5.861006,2.94008,0.08619126,5.209782,0,-1.632349,-1.632349,0.5718284,-1.612764,-1.612764,0.6485694,58.93328,27.71426
98.905,5.51624,0.0,1.235408,5.899314,0.01436521,0,0.0,0.0,0.06981316,0.277121,0.277121,-0.2725912,58.4973,27.71426
99.219,0.5363012,0.3136404,3.70383,0.02873042,0.4788404,0,0.2062419,0.2062419,0.1369617,0.1428239,0.1428239,0.13722816,58.01905,27.7291
99.53804,0.5386954,0.6224924,0.11492168,0.6129156,0.8020576,0,-2.105453,-2.105453,0.0170536,-2.131434,-2.131434,0.2430138,58.08774,27.69687
100.00704,0.01915361,0.0,5.535394,0.1532289,0.009576806,0,0.0746095,0.0746095,0.5569066,0.0,0.0,0.5839522,50.10015,27.64746
100.32502,0.1532289,0.3830723,5.221754,0.009576806,0.4740519,0,3.483863,3.483863,-3.512641,3.605105,3.605105,-2.095328,53.93145,27.65976
100.645,-4.654328,-4.510676,2.195483,-3.514688,-4.893748,0,0.3546616,0.3546616,0.009859114,0.6488362,0.6488362,0.09166306,50.46479,27.6623
100.966,0.1436521,-8.542514,0.17717096,0.07661446,-7.120356,0,-4.365722,-4.365722,1.9101364,-4.365722,-4.365722,2.251475,46.65992,27.65488
101.291,5.243302,3.833117,8.00621,5.312734,2.75812,0,0.6140628,0.6140628,2.662493,0.9560674,0.9560674,2.90031,43.19326,27.627536
101.612,0.2561796,0.2992752,7.711724,0.6224924,0.02394202,0,0.0,0.0,2.35766,0.0,0.0,2.186191,34.62436,27.63262
101.928,5.525816,0.09576808,4.912902,2.451662,-4.903324,0,1.7641144,1.7641144,0.2923092,1.7293416,1.7293416,0.1450888,35.78167,27.63262
102.399,4.31435,0.03830722,2.80361,0.05985505,0.3926491,0,0.0,0.0,0.0,0.4436601,0.4436601,0.0,28.26969,27.568164
102.712,6.512228,-9.500194,-4.74052,6.138734,-18.847152,0,1.9537036,1.9537036,0.0,1.932386,1.932386,0.0,23.36563,27.58301
103.029,0.4118027,0.272939,0.1364695,0.5410896,0.7038952,0,0.4096861,0.4096861,0.0,0.4956202,0.4956202,0.0,18.3638,27.59297
103.347,4.309564,2.451662,1.9488804,9.892844,2.624045,0,0.7851318,0.7851318,0.0,0.9933724,0.9933724,0.0,9.86625,27.55332
103.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.047146,27.55332
103.98604,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.864826,27.56074
104.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.79613,27.573248
104.61702,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.72479,27.58301
104.93404,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.695724,27.59297
105.24998,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.711576,27.60527
105.568,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.738,27.6127
105.886,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.711576,27.61524
106.35102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.54247,27.59785
106.671,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.68251,27.61777
106.98298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.79613,27.62265
107.305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.457916,27.63262
107.623,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.59796,27.63262
107.938,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.38658,27.6375
108.253,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.457916,27.63262
108.572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.484344,27.63262
108.895,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.695724,27.64238
109.211,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.624384,27.64492
109.53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.526616,27.64746
109.84602,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.68251,27.65235
110.165,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.568894,27.649808
110.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.513406,27.65235
110.941,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.68251,27.627536
111.255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.666658,27.65235
111.56404,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.75121,27.65723
111.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.58475,27.6623
112.186,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.47113,27.66973
112.498,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.75121,27.6623
112.80904,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.75121,27.667184
113.12704,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.738,27.667184
113.44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.79349,27.66973
113.753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.6693,27.67227
114.068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.413,27.66973
114.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.555684,27.67461
114.70002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.738,27.67969
115.015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.864826,27.67715
115.477,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.53983,27.65723
115.787,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.666658,27.67227
116.103,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.666658,27.67227
116.421,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.582106,27.67461
116.73604,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.767064,27.67715
117.05198,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.6693,27.67969
117.363,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.653446,27.687108
117.67402,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.61117,27.68457
117.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.484344,27.68203
118.313,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.428854,27.67227
118.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.59796,27.687108
118.943,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.47113,27.687108
119.25898,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.455278,27.689456
119.573,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.35751,27.69199
120.04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.500196,27.66484
120.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.653446,27.68457
120.673,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.47113,27.689456
120.989,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.526616,27.689456
121.30198,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.695724,27.69687
121.618,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.568894,27.69687
121.928,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.39979,27.69687
122.248,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.442064,27.69453
122.55598,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.497554,27.69941
122.87202,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.484344,27.69941
123.188,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.442064,27.70195
123.505,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.500196,27.70195
123.813,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.428854,27.70938
124.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.59796,27.70195
124.44102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.370726,27.70938
124.90596,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.484344,27.67969
125.219,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.68251,27.69199
125.539,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.39979,27.70195
